"feel","feel","vycítit","vycítit","pf"," It is because our guts are weak that our heart is closed, and it is because our heart is closed that our throat tightens and will not let us feel what is really happening."," Máme uzavřené srdce, protože máme slabé útroby, a protože máme slabé srdce, máme sevřené hrdlo a nemůžeme vycítit, co se doopravdy děje."
"work","work","děláme","dělat","impf"," If we focus on work and commit ourselves to succeeding in what we do, this focused concentration strengthens the gut and frees our energy to move through the body."," Zaměříme - li pozornost na práci a rozhodneme - li se, že dosáhneme úspěchu v tom, co zrovna děláme, tato soustředěná koncentrace nám posílí útroby a uvolní odtud energii, která bude moci začít proudit tělem."
"do","do","děláme","dělat","impf"," If we focus on work and commit ourselves to succeeding in what we do, this focused concentration strengthens the gut and frees our energy to move through the body."," Zaměříme - li pozornost na práci a rozhodneme - li se, že dosáhneme úspěchu v tom, co zrovna děláme, tato soustředěná koncentrace nám posílí útroby a uvolní odtud energii, která bude moci začít proudit tělem."
"strengthens","strengthen","posílí","posílit","pf"," If we focus on work and commit ourselves to succeeding in what we do, this focused concentration strengthens the gut and frees our energy to move through the body."," Zaměříme - li pozornost na práci a rozhodneme - li se, že dosáhneme úspěchu v tom, co zrovna děláme, tato soustředěná koncentrace nám posílí útroby a uvolní odtud energii, která bude moci začít proudit tělem."
"frees","free","uvolní","uvolnit","pf"," If we focus on work and commit ourselves to succeeding in what we do, this focused concentration strengthens the gut and frees our energy to move through the body."," Zaměříme - li pozornost na práci a rozhodneme - li se, že dosáhneme úspěchu v tom, co zrovna děláme, tato soustředěná koncentrace nám posílí útroby a uvolní odtud energii, která bude moci začít proudit tělem."
"let","let","dovolit","dovolit","pf"," Knowing we can get good results, we can let our heart open."," Víme - li, že s tím můžeme mít dobré výsledky, můžeme svému srdci dovolit, aby se otevřelo."
"need","need","nemusíme","muset","impf"," We no longer need to be afraid to experience our own caring."," Už se nemusíme bát prožívat to, že se staráme."
"experience","experience","prožívat","prožívat","impf"," We no longer need to be afraid to experience our own caring."," Už se nemusíme bát prožívat to, že se staráme."
"transformed","transform","proměnila","proměnit","pf"," Reflect back to a time when a potentially dangerous situation you were involved in was transformed into something positive through a shift in direction."," Zamyslete se a vraťte se do doby, kdy jste se dostali do nějaké nebezpečné situace, která se díky změně směru proměnila v něco pozitivního."
"discover","discover","objevit","objevit","pf"," Can you discover in that situation the four steps of problem-solving described above?"," Dokážete v situaci objevit čtyři kroky k vyřešení problému, jak jsou popsány výše?"
"described","describe","popsány","popsat","pf"," Can you discover in that situation the four steps of problem-solving described above?"," Dokážete v situaci objevit čtyři kroky k vyřešení problému, jak jsou popsány výše?"
"add","add","dodali","dodat","pf"," Based on your narrative, are there any other steps you would add?"," Projdete - li si svůj popis, dodali byste k nim ještě nějaké další kroky?"
"help","help","pomoci","pomoci","pf"," Training in awareness can help us spot problems before they overwhelm us."," Cvičíme - li se v uvědomování, může nám to pomoci odhalit problémy dřív, než nás zdrtí."
"sustained","sustain","vydržet","vydržet","pf"," Enthusiasm and enjoyment cannot be sustained, and the flow of energy in the body becomes blocked at different places, erupting into impulsive action or sinking into cloudiness and numbness."," Nadšení a radost nám nedokážou vydržet a proud energie se na tom či onom místě v těle zablokuje a vyrazí v podobě impulzivního jednání nebo ochabne až k zastřenosti a strnulosti."
"blocked","block","zablokuje","zablokovat","pf"," Enthusiasm and enjoyment cannot be sustained, and the flow of energy in the body becomes blocked at different places, erupting into impulsive action or sinking into cloudiness and numbness."," Nadšení a radost nám nedokážou vydržet a proud energie se na tom či onom místě v těle zablokuje a vyrazí v podobě impulzivního jednání nebo ochabne až k zastřenosti a strnulosti."
"helped","help","pomohly","pomoci","pf"," Most people in this society are painfully aware that they are not getting much benefit out of their work, and there is a great hunger to address this situation. To some small extent, Skillful Means may have helped to meet this need."," Většina lidí v současné společnosti si bolestně uvědomuje, že jim jejich práce nejde nijak zvlášť k duhu, a ve vzduchu je cítit silná touha něco s touto situací dělat. Mistrovské metody snad pomohly tuto potřebu do jisté malé míry uspokojit."
"meet","meet","uspokojit","uspokojit","pf"," Most people in this society are painfully aware that they are not getting much benefit out of their work, and there is a great hunger to address this situation. To some small extent, Skillful Means may have helped to meet this need."," Většina lidí v současné společnosti si bolestně uvědomuje, že jim jejich práce nejde nijak zvlášť k duhu, a ve vzduchu je cítit silná touha něco s touto situací dělat. Mistrovské metody snad pomohly tuto potřebu do jisté malé míry uspokojit."
"lead","lead","povedou","vést","impf"," It reveals a hidden dimension to our actions and our communications : a layer of intentionality and reactivity that has a profound impact on whether our choices will lead to success or failure."," Ukazuje se skrytý rozměr našeho počínání i naší komunikace : je to rovina smyslu a reakce, ze které jsou zásadně ovlivňovány naše volby a to, zda povedou k úspěchu nebo k nezdaru."
"operate","operate","fungovat","fungovat","impf"," Without knowing how to operate at this level, we are like a very near-sighted person trying to drive a car on the freeway : The risks are great."," Pokud nevíme, jak fungovat na této úrovni, jsme jako silně krátkozraký člověk, který se pokouší řídit vůz na dálnici : rizika jsou obrovská."
"trying","try","pokouší","pokoušet","impf"," Without knowing how to operate at this level, we are like a very near-sighted person trying to drive a car on the freeway : The risks are great."," Pokud nevíme, jak fungovat na této úrovni, jsme jako silně krátkozraký člověk, který se pokouší řídit vůz na dálnici : rizika jsou obrovská."
"operate","operate","řídit","řídit","impf"," Without knowing how to operate at this level, we are like a very near-sighted person trying to drive a car on the freeway : The risks are great."," Pokud nevíme, jak fungovat na této úrovni, jsme jako silně krátkozraký člověk, který se pokouší řídit vůz na dálnici : rizika jsou obrovská."
"drive","drive","řídit","řídit","impf"," Without knowing how to operate at this level, we are like a very near-sighted person trying to drive a car on the freeway : The risks are great."," Pokud nevíme, jak fungovat na této úrovni, jsme jako silně krátkozraký člověk, který se pokouší řídit vůz na dálnici : rizika jsou obrovská."
"Imagine","imagine","Představte","představit","pf"," Imagine it in detail, and picture yourself engaged in handling it."," Představte si to do všech detailů, představujte si samy sebe, jak se s tím vypořádáváte."
"Imagine","imagine","představujte","představovat","impf"," Imagine it in detail, and picture yourself engaged in handling it."," Představte si to do všech detailů, představujte si samy sebe, jak se s tím vypořádáváte."
"need","need","žádá","žádat","impf"," Continue until you have a clear sense of the requirements of the work and any new skills you will need to develop."," Nepřestávejte, dokud naprosto zřetelně nepocítíte, co si taková práce žádá a jaké nové schopnosti si budete muset vypěstovat."
"need","need","muset","muset","impf"," Continue until you have a clear sense of the requirements of the work and any new skills you will need to develop."," Nepřestávejte, dokud naprosto zřetelně nepocítíte, co si taková práce žádá a jaké nové schopnosti si budete muset vypěstovat."
"build","build","budujeme","budovat","impf"," Our care and appreciation cheer everyone 's spirits and build relationships on a basis of strength and commitment."," Svým zaujetím a ochotou vážit si přínosu druhých přispíváme ke všeobecně dobré náladě a budujeme mezilidské vztahy, jejichž základnou je síla a nadšení."
"share","share","dělit","dělit","impf"," As we come to rely on one another to share the knowledge we have, we can all work together efficiently, without duplicating effort or wasting time."," Postupem času nám dochází, že se můžeme o své poznání dělit a spoléhat se v tom jeden na druhého, a tak můžeme všichni společně odvádět hodnotnou práci, aniž by někde někdo vyvíjel úsilí nebo ztrácel čas na tutéž věc."
"rely","rely","spoléhat","spoléhat","impf"," As we come to rely on one another to share the knowledge we have, we can all work together efficiently, without duplicating effort or wasting time."," Postupem času nám dochází, že se můžeme o své poznání dělit a spoléhat se v tom jeden na druhého, a tak můžeme všichni společně odvádět hodnotnou práci, aniž by někde někdo vyvíjel úsilí nebo ztrácel čas na tutéž věc."
"wish","wish","přát","přát","impf"," As a ritual of celebration for such potential, you may wish to enact this vision of knowledge illuminating being everywhere."," Jako oslavný rituál pro takovou možnost si můžete přát tuto vizi poznání osvěcujícího bytí všude vůkol ztvárnit."
"light","light","zapálit","zapálit","pf"," Every night for a week or a month, you could light a candle to honor the light of knowledge within your mind and heart and to light the way for others."," Každý večer po dobu jednoho týdne nebo měsíce můžete zapálit svíčku a vzdát tak poctu světlu poznání ve své mysli a ve svém srdci, a zažehnout tak cestu pro ostatní."
"light","light","zapálit","zapálit","pf"," Every night for a week or a month, you could light a candle to honor the light of knowledge within your mind and heart and to light the way for others."," Každý večer po dobu jednoho týdne nebo měsíce můžete zapálit svíčku a vzdát tak poctu světlu poznání ve své mysli a ve svém srdci, a zažehnout tak cestu pro ostatní."
"Imagine","imagine","Představte","představit","pf"," Imagine your candle, rich with the highest knowledge, transmitting its light to ten more candles, and each of these ten lighting ten more."," Představte si svou svíčku, plnou nejvyššího poznání, jak vysílá své světlo k deseti dalším svíčkám, a každá z těchto deseti svící zažehuje deset dalších."
"transmitting","transmit","vysílá","vysílat","impf"," Imagine your candle, rich with the highest knowledge, transmitting its light to ten more candles, and each of these ten lighting ten more."," Představte si svou svíčku, plnou nejvyššího poznání, jak vysílá své světlo k deseti dalším svíčkám, a každá z těchto deseti svící zažehuje deset dalších."
"awaken","awaken","probudili","probudit","pf"," To awaken the awareness we need to bring about this change, we can practice balancing the flow of energy in the body and through the senses."," Abychom probudili vědomí, jaké k provedení této změny potřebujeme, musíme se naučit vyrovnávat průchod energie tělem a svými smysly."
"need","need","potřebujeme","potřebovat","impf"," To awaken the awareness we need to bring about this change, we can practice balancing the flow of energy in the body and through the senses."," Abychom probudili vědomí, jaké k provedení této změny potřebujeme, musíme se naučit vyrovnávat průchod energie tělem a svými smysly."
"need","need","musíme","muset","impf"," To awaken the awareness we need to bring about this change, we can practice balancing the flow of energy in the body and through the senses."," Abychom probudili vědomí, jaké k provedení této změny potřebujeme, musíme se naučit vyrovnávat průchod energie tělem a svými smysly."
"balancing","balance","vyrovnávat","vyrovnávat","impf"," To awaken the awareness we need to bring about this change, we can practice balancing the flow of energy in the body and through the senses."," Abychom probudili vědomí, jaké k provedení této změny potřebujeme, musíme se naučit vyrovnávat průchod energie tělem a svými smysly."
"do","do","bereme","brát","impf"," Seldom do we consider that work itself could be a chance to learn something fundamental about ourselves or give us the opportunity to demonstrate compassion or be an example for others."," Málokdy bereme v úvahu skutečnost, že by práce jako taková mohla být příležitostí, abychom se sami o sobě něco zásadního dozvěděli, nebo že by nám mohla poskytnout šanci projevit soucit s druhými lidmi nebo se pro ně stát příkladem."
"learn","learn","dozvěděli","dozvědět","pf"," Seldom do we consider that work itself could be a chance to learn something fundamental about ourselves or give us the opportunity to demonstrate compassion or be an example for others."," Málokdy bereme v úvahu skutečnost, že by práce jako taková mohla být příležitostí, abychom se sami o sobě něco zásadního dozvěděli, nebo že by nám mohla poskytnout šanci projevit soucit s druhými lidmi nebo se pro ně stát příkladem."
"give","give","poskytnout","poskytnout","pf"," Seldom do we consider that work itself could be a chance to learn something fundamental about ourselves or give us the opportunity to demonstrate compassion or be an example for others."," Málokdy bereme v úvahu skutečnost, že by práce jako taková mohla být příležitostí, abychom se sami o sobě něco zásadního dozvěděli, nebo že by nám mohla poskytnout šanci projevit soucit s druhými lidmi nebo se pro ně stát příkladem."
"demonstrate","demonstrate","projevit","projevit","pf"," Seldom do we consider that work itself could be a chance to learn something fundamental about ourselves or give us the opportunity to demonstrate compassion or be an example for others."," Málokdy bereme v úvahu skutečnost, že by práce jako taková mohla být příležitostí, abychom se sami o sobě něco zásadního dozvěděli, nebo že by nám mohla poskytnout šanci projevit soucit s druhými lidmi nebo se pro ně stát příkladem."
"served","serve","posloužilo","posloužit","pf"," For our community, developing successful attitudes and approaches in work has served a twofold purpose."," Naší komunitě posloužilo rozvíjení zdárných postojů a přístupů k práci v dvojím směru."
"learning","learn","naučit","naučit","pf"," Second, this practice of learning to work effectively has helped to bring the study of the mind alive for my students."," Za druhé tento výcvik, jehož smyslem je naučit se efektivně pracovat, pomohl vzbudit v mých studentech živý zájem o studium mysli."
"work","work","pracovat","pracovat","impf"," Second, this practice of learning to work effectively has helped to bring the study of the mind alive for my students."," Za druhé tento výcvik, jehož smyslem je naučit se efektivně pracovat, pomohl vzbudit v mých studentech živý zájem o studium mysli."
"helped","help","pomohl","pomoci","pf"," Second, this practice of learning to work effectively has helped to bring the study of the mind alive for my students."," Za druhé tento výcvik, jehož smyslem je naučit se efektivně pracovat, pomohl vzbudit v mých studentech živý zájem o studium mysli."
"depends","depend","závisí","záviset","impf"," But concentration depends on awareness for direction, and awareness can guide concentration only if it can first contact and accommodate time by expanding each moment."," Ale koncentrace závisí na tom, že si uvědomíme směr, a vědomí může vést koncentraci jen tehdy, pokud může samo nejprve navázat kontakt s časem a rozpínáním každého okamžiku ho přizpůsobit."
"guide","guide","vést","vést","impf"," But concentration depends on awareness for direction, and awareness can guide concentration only if it can first contact and accommodate time by expanding each moment."," Ale koncentrace závisí na tom, že si uvědomíme směr, a vědomí může vést koncentraci jen tehdy, pokud může samo nejprve navázat kontakt s časem a rozpínáním každého okamžiku ho přizpůsobit."
"accommodate","accommodate","přizpůsobit","přizpůsobit","pf"," But concentration depends on awareness for direction, and awareness can guide concentration only if it can first contact and accommodate time by expanding each moment."," Ale koncentrace závisí na tom, že si uvědomíme směr, a vědomí může vést koncentraci jen tehdy, pokud může samo nejprve navázat kontakt s časem a rozpínáním každého okamžiku ho přizpůsobit."
"cut","cut","zkráceny","zkrátit","pf"," We cut through the paralyzing sense that time spent working is time taken away from our real concerns and interests, and win back control over half our lives."," Skoncujeme s ochromujícím pocitem, že čas strávený prací je časem, o který jsou zkráceny naše skutečné záležitosti a zájmy, a získáme opět kontrolu nad polovinou svého života."
"taken","take","získáme","získat","pf"," We cut through the paralyzing sense that time spent working is time taken away from our real concerns and interests, and win back control over half our lives."," Skoncujeme s ochromujícím pocitem, že čas strávený prací je časem, o který jsou zkráceny naše skutečné záležitosti a zájmy, a získáme opět kontrolu nad polovinou svého života."
"win","win","získáme","získat","pf"," We cut through the paralyzing sense that time spent working is time taken away from our real concerns and interests, and win back control over half our lives."," Skoncujeme s ochromujícím pocitem, že čas strávený prací je časem, o který jsou zkráceny naše skutečné záležitosti a zájmy, a získáme opět kontrolu nad polovinou svého života."
"do","do","děláme","dělat","impf"," Instead of setting ourselves up for disappointment and frustration, we can serve our own best interests in all that we do."," Místo abychom podléhali rozčarování a pocitu marnosti, můžeme ve všem, co děláme, sloužit svým nejlepším zájmům."
"serve","serve","sloužit","sloužit","impf"," Instead of setting ourselves up for disappointment and frustration, we can serve our own best interests in all that we do."," Místo abychom podléhali rozčarování a pocitu marnosti, můžeme ve všem, co děláme, sloužit svým nejlepším zájmům."
"deepen","deepen","prohlubujte","prohlubovat","impf"," Feel it in your body and let it deepen into a sense of rich stability."," Prociťujte ji v celém těle a prohlubujte toto prociťování až k pocitu příjemné stability."
"want","want","Chcete","chtít","impf"," If you want to take this feeling further, you can imagine that the inside of your body merges with space, or that it is filled with light."," Chcete - li je dovést ještě dále, můžete si představit, že nitro vašeho těla splývá s prostorem anebo že je naplněno světlem."
"imagine","imagine","představit","představit","pf"," If you want to take this feeling further, you can imagine that the inside of your body merges with space, or that it is filled with light."," Chcete - li je dovést ještě dále, můžete si představit, že nitro vašeho těla splývá s prostorem anebo že je naplněno světlem."
"filled","fill","naplněno","naplnit","pf"," If you want to take this feeling further, you can imagine that the inside of your body merges with space, or that it is filled with light."," Chcete - li je dovést ještě dále, můžete si představit, že nitro vašeho těla splývá s prostorem anebo že je naplněno světlem."
"stop","stop","přerušte","přerušit","pf"," Each hour, stop and make a brief note in a daily log."," Každou hodinu práci na okamžik přerušte a udělejte si stručnou poznámku do deníku."
"make","make","udělejte","udělat","pf"," Each hour, stop and make a brief note in a daily log."," Každou hodinu práci na okamžik přerušte a udělejte si stručnou poznámku do deníku."
"accomplished","accomplish","vykonali","vykonat","pf"," Be rigorously honest about what you have really accomplished."," Buďte nesmlouvavě poctiví a zaznamenávejte jen to, co jste skutečně vykonali."
"take","take","vzít","vzít","pf"," To take responsibility for the whole scope of a project or goal, we need to be aware of the available physical resources : people, money, land, buildings, equipment, inventory, and so on."," Abychom na sebe mohli vzít odpovědnost za celý projekt nebo za nějaký cíl, musíme si uvědomit, jaké fyzické zdroje máme k dispozici : týká se to lidí, peněz, půdy, budov, zařízení, zásob a tak dále."
"need","need","musíme","muset","impf"," To take responsibility for the whole scope of a project or goal, we need to be aware of the available physical resources : people, money, land, buildings, equipment, inventory, and so on."," Abychom na sebe mohli vzít odpovědnost za celý projekt nebo za nějaký cíl, musíme si uvědomit, jaké fyzické zdroje máme k dispozici : týká se to lidí, peněz, půdy, budov, zařízení, zásob a tak dále."
"think","think","považovat","považovat","impf"," We can think of these resources as the basic skeleton of our project, the solid foundation on which we can build."," Tyto prostředky lze považovat za základní kostru projektu, za pevný základ, na kterém můžeme stavět."
"need","need","musíme","muset","impf"," Within the organization itself, we need to have an overview of the structure of responsibilities, including key systems such as management, finances, production, and sales."," V rámci samotné instituce musíme mít přehled o tom, kdo a kde je za co odpovědný včetně klíčových oblastí, jako jsou řízení, ekonomika, výroba a odbyt."
"shows","show","ukazuje","ukazovat","impf"," It shows us how mind and body are interacting, and gives us the opportunity to take action to change."," Vědomí nám ukazuje, jak na sebe mysl a tělo vzájemně působí, a dává nám příležitost udělat něco, abychom to změnili."
"interacting","interact","působí","působit","impf"," It shows us how mind and body are interacting, and gives us the opportunity to take action to change."," Vědomí nám ukazuje, jak na sebe mysl a tělo vzájemně působí, a dává nám příležitost udělat něco, abychom to změnili."
"gives","give","dává","dávat","impf"," It shows us how mind and body are interacting, and gives us the opportunity to take action to change."," Vědomí nám ukazuje, jak na sebe mysl a tělo vzájemně působí, a dává nám příležitost udělat něco, abychom to změnili."
"take","take","udělat","udělat","pf"," It shows us how mind and body are interacting, and gives us the opportunity to take action to change."," Vědomí nám ukazuje, jak na sebe mysl a tělo vzájemně působí, a dává nám příležitost udělat něco, abychom to změnili."
"change","change","změnili","změnit","pf"," It shows us how mind and body are interacting, and gives us the opportunity to take action to change."," Vědomí nám ukazuje, jak na sebe mysl a tělo vzájemně působí, a dává nám příležitost udělat něco, abychom to změnili."
"opens","open","otevíráme","otevírat","impf"," Applying awareness in this way opens a new level of achievement and well-being."," Uplatňováním bdělého vědomí si otevíráme novou úroveň konání a bytí."
"asks","ask","požádá","požádat","pf"," For a whole day, whenever somebody asks you to do something at work, just say yes, and do it!"," Po celý den, kdykoliv vás někdo v práci požádá, abyste něco udělali, řekněte prostě ano, a udělejte to!"
"do","do","udělali","udělat","pf"," For a whole day, whenever somebody asks you to do something at work, just say yes, and do it!"," Po celý den, kdykoliv vás někdo v práci požádá, abyste něco udělali, řekněte prostě ano, a udělejte to!"
"do","do","udělali","udělat","pf"," For a whole day, whenever somebody asks you to do something at work, just say yes, and do it!"," Po celý den, kdykoliv vás někdo v práci požádá, abyste něco udělali, řekněte prostě ano, a udělejte to!"
"say","say","řekněte","říci","pf"," For a whole day, whenever somebody asks you to do something at work, just say yes, and do it!"," Po celý den, kdykoliv vás někdo v práci požádá, abyste něco udělali, řekněte prostě ano, a udělejte to!"
"do","do","udělejte","udělat","pf"," For a whole day, whenever somebody asks you to do something at work, just say yes, and do it!"," Po celý den, kdykoliv vás někdo v práci požádá, abyste něco udělali, řekněte prostě ano, a udělejte to!"
"do","do","udělejte","udělat","pf"," For a whole day, whenever somebody asks you to do something at work, just say yes, and do it!"," Po celý den, kdykoliv vás někdo v práci požádá, abyste něco udělali, řekněte prostě ano, a udělejte to!"
"feel","feel","cítíme","cítit","impf"," Interested and starting fresh, we feel responsive and energetic, and our awareness and commitment are high."," Baví nás to a je to pro nás nové, a tak se cítíme odpovědní a nabití energií a máme bdělé vědomí a vysoké odhodlání."
"help","help","pomůže","pomoci","pf"," This practice refines sensitivity to your deeper motivations and self-images, and will help you communicate clearly and honestly with others as well as with yourself."," Toto cvičení tříbí váš cit pro hlubší motivaci a obrazy sebe sama a pomůže vám jasněji a poctivěji komunikovat s ostatními i s vámi samými."
"communicate","communicate","komunikovat","komunikovat","impf"," This practice refines sensitivity to your deeper motivations and self-images, and will help you communicate clearly and honestly with others as well as with yourself."," Toto cvičení tříbí váš cit pro hlubší motivaci a obrazy sebe sama a pomůže vám jasněji a poctivěji komunikovat s ostatními i s vámi samými."
"sense","sense","Cítíte","cítit","impf"," If you sense at the back of the mind a strong resistance to looking at a particular negative role or at negative roles in general, sit quietly for fifteen or twenty minutes and contemplate this opposition as fully as possible."," Cítíte - li v hloubi mysli silnou nechuť podívat se na nějakou konkrétní negativní roli anebo na negativní role všeobecně, posaďte se v klidu na patnáct až dvacet minut a zamyslete se nad touto opozicí, jak nejvíce dokážete."
"looking","look","podívat","podívat","pf"," If you sense at the back of the mind a strong resistance to looking at a particular negative role or at negative roles in general, sit quietly for fifteen or twenty minutes and contemplate this opposition as fully as possible."," Cítíte - li v hloubi mysli silnou nechuť podívat se na nějakou konkrétní negativní roli anebo na negativní role všeobecně, posaďte se v klidu na patnáct až dvacet minut a zamyslete se nad touto opozicí, jak nejvíce dokážete."
"sit","sit","posaďte","posadit","pf"," If you sense at the back of the mind a strong resistance to looking at a particular negative role or at negative roles in general, sit quietly for fifteen or twenty minutes and contemplate this opposition as fully as possible."," Cítíte - li v hloubi mysli silnou nechuť podívat se na nějakou konkrétní negativní roli anebo na negativní role všeobecně, posaďte se v klidu na patnáct až dvacet minut a zamyslete se nad touto opozicí, jak nejvíce dokážete."
"see","see","Vidíme","vidět","impf"," We can see what works and what does not, and we can put into practice whatever produces the best result."," Vidíme, co funguje a co ne, a můžeme uvést do praxe, co přináší nejlepší výsledky."
"works","work","funguje","fungovat","impf"," We can see what works and what does not, and we can put into practice whatever produces the best result."," Vidíme, co funguje a co ne, a můžeme uvést do praxe, co přináší nejlepší výsledky."
"does","do","funguje","fungovat","impf"," We can see what works and what does not, and we can put into practice whatever produces the best result."," Vidíme, co funguje a co ne, a můžeme uvést do praxe, co přináší nejlepší výsledky."
"put","put","uvést","uvést","pf"," We can see what works and what does not, and we can put into practice whatever produces the best result."," Vidíme, co funguje a co ne, a můžeme uvést do praxe, co přináší nejlepší výsledky."
"produces","produce","přináší","přinášet","impf"," We can see what works and what does not, and we can put into practice whatever produces the best result."," Vidíme, co funguje a co ne, a můžeme uvést do praxe, co přináší nejlepší výsledky."
